Timestamp;EURUSDFIXMP=WM;EURCHFFIXMP=WM;EURJPYFIXMP=WM;EURGBPFIXMP=WM;EURCZKFIXMP=WM;EURHUFFIXMP=WM
2026-05-18 11:00:00;1,16285;0,9142;184,7943;0,87115;24,334;361,875
2026-05-19 10:00:00;1,16195;0,9146;184,86045;0,86675;24,298;360,975
2026-05-19 11:00:00;1,16215;0,91465;184,8923;0,86685;24,294;360,875
2026-05-20 10:00:00;1,15895;0,9162;184,34835;0,86595;24,3205;361,45
2026-05-20 11:00:00;1,1601;0,91625;184,4501;0,866;24,316;361,225
2026-05-21 10:00:00;1,16275;0,91415;184,8656;0,86505;24,2915;358,84
2026-05-21 11:00:00;1,1609;0,91465;184,72825;0,8647;24,305;360,25
2026-05-22 10:00:00;1,16045;0,91235;184,6276;0,8642;24,2915;359,575
2026-05-22 11:00:00;1,1597;0,91255;184,5373;0,86395;24,289;359,375
2026-05-25 10:00:00;1,16415;0,9098;185,03;0,86275;24,266;357,075
2026-05-25 11:00:00;1,16425;0,90985;185,05755;0,863;24,259;356,45
2026-05-26 10:00:00;1,1643;0,91325;185,3158;0,8635;24,2535;356,75
2026-05-26 11:00:00;1,16425;0,9134;185,28455;0,86335;24,2525;355,45
2026-05-27 10:00:00;1,16455;0,91505;185,5885;0,86615;24,2715;354,765
2026-05-27 11:00:00;1,16395;0,91495;185,51615;0,86595;24,28;354,85
2026-05-28 10:00:00;1,1613;0,9166;185,12285;0,86695;24,2915;355,4
2026-05-28 11:00:00;1,16055;0,9164;185,0555;0,86675;24,2905;355,275
2026-05-29 10:00:00;1,16415;0,9122;185,45495;0,8676;24,2865;354,275
2026-05-29 11:00:00;1,1643;0,91135;185,46135;0,86775;24,287;354,35
2026-06-01 10:00:00;1,16505;0,91355;185,7847;0,86555;24,292;354,525
2026-06-01 11:00:00;1,1647;0,913;185,71725;0,8651;24,2875;354,375
2026-06-02 10:00:00;1,16425;0,9151;185,9831;0,86435;24,2725;354,925
2026-06-02 11:00:00;1,1643;0,91455;185,962;0,8645;24,2645;354,775
2026-06-03 10:00:00;1,16135;0,9168;185,60115;0,8636;24,1995;355,475
2026-06-03 11:00:00;1,1616;0,91655;185,6179;0,8636;24,1925;354,93
2026-06-04 10:00:00;1,16255;0,91825;185,84525;0,8652;24,2115;354,325
2026-06-04 11:00:00;1,1631;0,91805;185,95645;0,8651;24,2205;354,5
2026-06-05 10:00:00;1,1639;0,91685;186,1716;0,8644;24,1625;354,325
2026-06-05 11:00:00;1,16395;0,9168;186,12725;0,8639;24,1535;354,125
2026-06-08 10:00:00;1,15115;0,9188;184,1955;0,8638;24,228;356,725
2026-06-08 11:00:00;1,15245;0,91885;184,3978;0,86385;24,232;356,55
2026-06-09 10:00:00;1,1562;0,9208;185,21165;0,86355;24,1865;355,0
2026-06-09 11:00:00;1,1566;0,92085;185,2584;0,8634;24,1765;355,125
2026-06-10 10:00:00;1,1558;0,92285;185,44815;0,8627;24,178;355,6
2026-06-10 11:00:00;1,1552;0,9226;185,37495;0,86265;24,185;355,75
2026-06-11 10:00:00;1,15335;0,9223;185,14725;0,86295;24,196;355,65
2026-06-11 11:00:00;1,1532;0,9221;185,11745;0,86315;24,195;355,7
2026-06-12 10:00:00;1,1585;0,92155;185,4353;0,86315;24,1685;352,575
2026-06-12 11:00:00;1,1574;0,92145;185,3287;0,8631;24,1785;352,875
2026-06-15 10:00:00;1,16065;0,92065;185,8607;0,8645;24,135;350,775
2026-06-15 11:00:00;1,16115;0,92045;185,92915;0,8649;24,136;350,95
2026-06-16 10:00:00;1,1602;0,9221;186,03225;0,8647;24,154;349,325
2026-06-16 11:00:00;1,1611;0,92205;186,13015;0,8646;24,1365;349,0
2026-06-17 10:00:00;1,16035;0,9185;185,87645;0,86485;24,1585;349,6
2026-06-17 11:00:00;1,1597;0,91885;185,8361;0,8647;24,15;349,5
2026-06-18 10:00:00;1,14775;0,92115;184,56395;0,8669;24,167;351,9
2026-06-18 11:00:00;1,14615;0,92115;184,45565;0,8665;24,189;352,925
2026-06-19 10:00:00;1,14605;0,92335;184,8063;0,8659;24,2175;352,775
2026-06-19 11:00:00;1,1463;0,9244;184,881;0,86605;24,226;352,875
2026-06-22 10:00:00;1,14585;0,92535;185,3183;0,86615;24,193;352,3
2026-06-22 11:00:00;1,1455;0,9256;185,2617;0,8654;24,195;352,375
2026-06-23 10:00:00;1,14115;0,92415;184,18735;0,8625;24,1955;353,75
2026-06-23 11:00:00;1,1401;0,9236;184,08625;0,8623;24,2045;354,475
2026-06-24 10:00:00;1,1346;0,9214;183,52155;0,8612;24,242;355,475
2026-06-24 11:00:00;1,134;0,9216;183,35645;0,86185;24,2505;356,35
2026-06-25 10:00:00;1,13615;0,92205;183,8518;0,8618;24,2305;354,625
2026-06-25 11:00:00;1,1345;0,92195;183,66985;0,8616;24,2385;355,175
2026-06-26 10:00:00;1,14075;0,9219;184,3395;0,86285;24,2545;353,675
2026-06-26 11:00:00;1,1404;0,92195;184,31715;0,86255;24,2525;354,075
2026-06-29 10:00:00;1,1403;0,9222;184,6089;0,86275;24,2685;354,475
2026-06-29 11:00:00;1,1405;0,9219;184,5956;0,86245;24,2655;354,6
2026-06-30 10:00:00;1,1398;0,9228;184,98385;0,8611;24,2565;355,825
2026-06-30 11:00:00;1,14015;0,92215;185,07485;0,86145;24,261;356,375
2026-07-01 10:00:00;1,13885;0,92295;185,33645;0,8596;24,257;356,1
2026-07-01 11:00:00;1,1399;0,92295;185,45605;0,8603;24,254;355,7
2026-07-02 10:00:00;1,14105;0,91875;183,9544;0,8553;24,2155;355,775
2026-07-02 11:00:00;1,14095;0,91925;184,098;0,8557;24,215;355,675
2026-07-03 10:00:00;1,14415;0,919;184,35115;0,85695;24,1965;353,25
2026-07-03 11:00:00;1,14475;0,9193;184,4135;0,85705;24,194;352,95
2026-07-06 10:00:00;1,1413;0,91985;185,28435;0,8559;24,16;353,425
2026-07-06 11:00:00;1,142;0,9201;185,36375;0,85605;24,156;353,7
2026-07-07 10:00:00;1,14255;0,9221;185,03025;0,8539;24,232;354,675
2026-07-07 11:00:00;1,14335;0,9222;185,1484;0,85425;24,225;354,175
2026-07-08 10:00:00;1,14055;0,92155;185,28805;0,85485;24,2645;358,4
2026-07-08 11:00:00;1,14085;0,9215;185,371;0,85475;24,2605;357,85
2026-07-09 10:00:00;1,1431;0,9224;185,6566;0,85225;24,255;358,225
2026-07-09 11:00:00;1,14225;0,9225;185,5985;0,85275;24,2585;358,85
2026-07-10 10:00:00;1,1428;0,9221;184,9336;0,8521;24,2535;356,175
2026-07-10 11:00:00;1,14335;0,9222;184,95975;0,851;24,2555;355,525
2026-07-13 10:00:00;1,14315;0,92515;185,20745;0,8537;24,261;356,6
2026-07-13 11:00:00;1,1435;0,9252;185,3328;0,85355;24,2585;356,5
2026-07-14 10:00:00;1,1401;0,92585;184,9071;0,8521;24,2995;361,05
2026-07-14 11:00:00;1,1392;0,92605;184,8409;0,852;24,2895;361,8
2026-07-15 10:00:00;1,1418;0,9259;185,38835;0,8527;24,2245;359,3
2026-07-15 11:00:00;1,1413;0,92565;185,26155;0,85175;24,232;359,575
2026-07-16 10:00:00;1,1466;0,9255;185,96705;0,8488;24,2015;359,95
2026-07-16 11:00:00;1,14605;0,9254;185,8263;0,84875;24,1935;360,0
2026-07-17 10:00:00;1,14395;0,9238;185,74315;0,85115;24,2095;363,3
2026-07-17 11:00:00;1,14275;0,9234;185,5312;0,85075;24,199;363,85
2026-07-20 10:00:00;1,143;0,92365;185,6518;0,84905;24,196;361,725
2026-07-20 11:00:00;1,14325;0,92365;185,6695;0,8487;24,1955;361,4
2026-07-21 10:00:00;1,14225;0,92515;185,81555;0,8507;24,1795;360,225
2026-07-21 11:00:00;1,14205;0,9252;185,783;0,85135;24,1715;360,3
2026-07-22 10:00:00;1,1405;0,92685;185,9528;0,85305;24,1825;364,325
2026-07-22 11:00:00;1,14055;0,9269;185,93815;0,85295;24,1745;363,975
2026-07-23 10:00:00;1,14125;0,92975;186,4517;0,8535;24,1945;364,175
2026-07-23 11:00:00;1,14045;0,9296;186,321;0,8531;24,182;364,075
2026-07-24 10:00:00;1,1388;0,9298;186,40445;0,85505;24,1595;362,55
2026-07-24 11:00:00;1,13825;0,93;186,43965;0,8542;24,1555;362,45
2026-07-27 10:00:00;1,13975;0,92875;186,389;0,85485;24,1575;359,425
2026-07-27 11:00:00;1,13955;0,92875;186,4247;0,8556;24,162;359,725
2026-07-28 10:00:00;1,13565;0,9315;186,116;0,85515;24,196;360,505
2026-07-28 11:00:00;1,1361;0,9318;186,2352;0,85545;24,1935;361,2
2026-07-29 10:00:00;1,13915;0,93385;186,38205;0,85665;24,1885;361,875
2026-07-29 11:00:00;1,1385;0,9335;186,3326;0,8566;24,1845;362,005
2026-07-30 10:00:00;1,14655;0,93335;187,23735;0,85695;24,172;362,49
2026-07-30 11:00:00;1,14745;0,93255;186,83355;0,8566;24,17;361,9
2026-07-31 10:00:00;1,15055;0,9302;184,1225;0,8554;24,203;363,255
2026-07-31 11:00:00;1,15015;0,93055;184,024;0,85555;24,1945;363,49
2026-08-03 10:00:00;1,1523;0,932;180,9745;0,8567;24,207;364,6
2026-08-03 11:00:00;1,15235;0,93225;180,69425;0,85615;24,2;364,45
2026-08-04 10:00:00;1,1507;0,9323;181,68975;0,8561;24,201;363,875
2026-08-04 11:00:00;1,1514;0,93255;181,7255;0,85645;24,1995;363,625
2026-08-05 10:00:00;1,154;0,93385;182,0435;0,8568;24,2015;362,275
2026-08-05 11:00:00;1,15405;0,93425;181,9937;0,8569;24,2045;362,45
2026-08-06 10:00:00;1,15385;0,93405;182,15255;0,85745;24,1865;363,175
2026-08-06 11:00:00;1,15415;0,9342;182,2114;0,8573;24,1935;363,575
2026-08-07 10:00:00;1,1529;0,9343;182,57905;0,85765;24,253;365,725
2026-08-07 11:00:00;1,15275;0,93395;182,49765;0,8578;24,263;365,6
2026-08-10 10:00:00;1,15575;0,93415;183,59665;0,8564;24,2605;363,625
2026-08-10 11:00:00;1,15555;0,9343;183,4956;0,85595;24,255;363,475
2026-08-11 10:00:00;1,15365;0,93565;183,7707;0,85425;24,2495;365,575
2026-08-11 11:00:00;1,1539;0,93565;183,7182;0,8548;24,243;364,925
2026-08-12 10:00:00;1,1536;0,9374;183,61275;0,8537;24,2385;364,275
2026-08-12 11:00:00;1,15355;0,9372;183,61055;0,85345;24,2365;364,125
2026-08-13 10:00:00;1,15345;0,9369;183,7965;0,85495;24,218;363,325
2026-08-13 11:00:00;1,1536;0,93665;183,8204;0,8552;24,2245;363,075
